type,name,adress,postal-code,city,geo-length,geo-width,open-houres,marks
POCZTA_POLSKA,UP Ozorków 1,Księdza Kardynała Stefana Wyszyńskiego 12,95-035,Ozorków,19.2950401306152,51.9620246887207,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""19:30""}]",
POCZTA_POLSKA,UP Rzeszów 17,Stefana Starzyńskiego 2,35-515,Rzeszów,21.9793949127197,50.0588035583496,"[{""day"":""WORKING"",""from"":""07:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Mielec 6,Władysława Szafera 6A,39-303,Mielec,21.4631271362305,50.2932014465332,"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""THURSDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""FRIDAY"",""from"":""09:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Łódź 82,Andrzeja Niemojewskiego 25,91-853,Łódź,19.4756278991699,51.7966194152832,"[{""day"":""WORKING"",""from"":""09:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Olsztyn 1,Seweryna Pieniężnego 21,10-001,Olsztyn,20.4799613952637,53.7764167785645,"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""19:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""19:00""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""19:00""},{""day"":""THURSDAY"",""from"":""08:00"",""to"":""19:00""},{""day"":""FRIDAY"",""from"":""08:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Pisz 1,Gustawa Gizewiusza 6,12-200,Pisz,21.8063049316406,53.6306648254395,"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""20:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""THURSDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""FRIDAY"",""from"":""08:00"",""to"":""18:00""}]",
POCZTA_POLSKA,UP Białystok 34,Aleja Józefa Piłsudskiego 26,15-447,Białystok,23.1572380065918,53.1359596252441,"[{""day"":""MONDAY"",""from"":""09:00"",""to"":""20:00""},{""day"":""TUESDAY"",""from"":""09:00"",""to"":""18:00""},{""day"":""WEDNESDAY"",""from"":""09:00"",""to"":""18:00""},{""day"":""THURSDAY"",""from"":""09:00"",""to"":""18:00""},{""day"":""FRIDAY"",""from"":""09:00"",""to"":""18:00""}]",
POCZTA_POLSKA,UP Białystok 24,Bolesława Chrobrego 2,15-057,Białystok,23.1819896697998,53.130802154541,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""19:00""}]",
PACZKOMAT,Paczkomat BLO910,Sochaczewska 64,05-870,Błonie-Wieś,20.60057,52.19954,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Stacja paliw AMIC ENERGY
PACZKOMAT,Paczkomat TUR01ML,Kolska Szosa 3,62-700,Turek,18.50787,52.01747,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Przy markecie Intermarche
PACZKOMAT,Paczkomat WOL398,Wileńska 69,05-200,Wołomin,21.25725,52.35179,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Przy markecie API
PACZKOMAT,Paczkomat WLC01ML,Kościuszki 15,32-020,Wieliczka,20.04751,49.98561,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Przy kompleksie Solne Miasto
POCZTA_POLSKA_RUCH,Kiosk/Salonik RUCH,Warszawska 22,11-700,Mrągowo,21.305700302124,53.8674011230469,"[{""day"":""SATURDAY"",""from"":""06:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""06:00"",""to"":""17:30""}]",
POCZTA_POLSKA_RUCH,Kiosk/Salonik RUCH,Wojska Polskiego 1,11-700,Mrągowo,21.3052997589111,53.8636016845703,"[{""day"":""SATURDAY"",""from"":""06:00"",""to"":""15:00""},{""day"":""WORKING"",""from"":""06:00"",""to"":""18:00""}]",
POCZTA_POLSKA,UP Białystok 19,Białostoczek 21,15-859,Białystok,23.1525440216064,53.1452293395996,"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""20:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""THURSDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""FRIDAY"",""from"":""08:00"",""to"":""18:00""}]",
POCZTA_POLSKA,UP Białystok 18,Generała Józefa Bema 66,15-378,Białystok,23.1392726898193,53.1217460632324,"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""20:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""THURSDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""FRIDAY"",""from"":""08:00"",""to"":""18:00""}]",
POCZTA_POLSKA,UP Białystok 14,Wesoła 18,15-308,Białystok,23.1529579162598,53.1222915649414,"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""20:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""THURSDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""FRIDAY"",""from"":""08:00"",""to"":""18:00""}]",
POCZTA_POLSKA,UP Białystok 13,Nowosielska 34,15-641,Białystok,23.0790119171143,53.1263694763184,"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""20:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""17:30""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""17:30""},{""day"":""THURSDAY"",""from"":""08:00"",""to"":""17:30""},{""day"":""FRIDAY"",""from"":""08:00"",""to"":""17:30""}]",
POCZTA_POLSKA,UP Białystok 11,Zagórna 2B,15-821,Białystok,23.1165657043457,53.1501274108887,"[{""day"":""SATURDAY"",""from"":""09:00"",""to"":""15:00""},{""day"":""WORKING"",""from"":""09:00"",""to"":""18:00""}]",
POCZTA_POLSKA,UP Białystok 4,Lipowa 32,15-428,Białystok,23.1481456756592,53.1341896057129,"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""20:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""THURSDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""FRIDAY"",""from"":""08:00"",""to"":""18:00""}]",
POCZTA_POLSKA,UP Brzeziny k. Łodzi,Adama Mickiewicza 22,95-060,Brzeziny,19.7537403106689,51.8007354736328,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""19:00""}]",
POCZTA_POLSKA,UP Brzesko 1,Tadeusza Kościuszki 5,32-800,Brzesko,20.6055641174316,49.9685516357422,"[{""day"":""SATURDAY"",""from"":""07:30"",""to"":""14:30""},{""day"":""WORKING"",""from"":""07:00"",""to"":""20:00""}]",
PACZKOMAT,Paczkomat WRO19ML,Boguszowska 82,54-046,Wrocław,16.89215,51.15037,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]","Przy Anteny TV SAT, POK Inpost"
PACZKOMAT,Paczkomat WAW76A,Geodezyjna 76,03-290,Warszawa,21.07956,52.30994,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]","Decathlon, po prawej stronie przy wejściu głównym"
POCZTA_POLSKA_ORLEN,Stacja PKN Orlen 0108,Jędrzejowska 58a,29-100,Włoszczowa,20.0018005371094,50.8433609008789,"[{""day"":""SATURDAY"",""from"":""00:00"",""to"":""23:59""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""23:59""},{""day"":""WORKING"",""from"":""00:00"",""to"":""23:59""},{""day"":""HOLIDAY"",""from"":""00:00"",""to"":""23:59""}]",
POCZTA_POLSKA_ORLEN,Stacja PKN Orlen 1168,Stopnicka 27,28-136,Nowy Korczyn,20.8102703094482,50.3039093017578,"[{""day"":""SATURDAY"",""from"":""00:00"",""to"":""23:59""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""23:59""},{""day"":""WORKING"",""from"":""00:00"",""to"":""23:59""},{""day"":""HOLIDAY"",""from"":""00:00"",""to"":""23:59""}]",
POCZTA_POLSKA,lst Automat Pocztowy,Pocieszka 17,25-520,Kielce,20.6365566253662,50.8798408508301,[],
POCZTA_POLSKA_RUCH,Kiosk/Salonik RUCH,Plac Konstytucji 3 Maja 3,11-200,Bartoszyce,20.8101997375488,54.2512016296387,"[{""day"":""SATURDAY"",""from"":""07:00"",""to"":""13:00""},{""day"":""WORKING"",""from"":""06:00"",""to"":""18:00""}]",
POCZTA_POLSKA,UP Czersk,Dworcowa 5,89-650,Czersk,17.9723777770996,53.7966918945313,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""13:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""18:00""}]",
POCZTA_POLSKA,UP Czempiń,Księdza Jerzego Popiełuszki 16,64-020,Czempiń,16.7578029632568,52.1425743103027,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""12:00""},{""day"":""WORKING"",""from"":""08:30"",""to"":""18:00""}]",
POCZTA_POLSKA,UP Czeladź 1,1 Maja 29,41-250,Czeladź,19.0708999633789,50.3163986206055,"[{""day"":""SATURDAY"",""from"":""09:00"",""to"":""13:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""19:00""}]",
POCZTA_POLSKA,UP Czechowice-Dziedzice 2,Towarowa 1,43-502,Czechowice-Dziedzice,19.0066032409668,49.9149398803711,"[{""day"":""SATURDAY"",""from"":""09:00"",""to"":""12:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""19:00""}]",
POCZTA_POLSKA_ORLEN,Stacja PKN Orlen 0307,-,14-330,Małdyty,19.7349796295166,53.9066390991211,"[{""day"":""SATURDAY"",""from"":""00:00"",""to"":""23:59""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""23:59""},{""day"":""WORKING"",""from"":""00:00"",""to"":""23:59""},{""day"":""HOLIDAY"",""from"":""00:00"",""to"":""23:59""}]",
POCZTA_POLSKA,UP Giżycko 1,Pocztowa 2,11-500,Giżycko,21.7696762084961,54.0395240783691,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""19:00""}]",
PACZKOMAT,Paczkomat MIZ308,Niepodległości 10A,72-500,Międzyzdroje,14.44843,53.92779,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Przy parkingu przychodni lekarskiej
POCZTA_POLSKA,UP Gdynia 16,Chwaszczyńska 22,81-516,Gdynia,18.4884986877441,54.4714622497559,"[{""day"":""SATURDAY"",""from"":""09:00"",""to"":""13:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Gdynia 10,Aleja Zwycięstwa 254,81-510,Gdynia,18.5527534484863,54.4766273498535,"[{""day"":""SATURDAY"",""from"":""09:00"",""to"":""13:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Gdynia 6,adm. J.Unruga 39,81-106,Gdynia,18.5032081604004,54.5522346496582,"[{""day"":""SATURDAY"",""from"":""09:00"",""to"":""13:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Chełm 5,Henryka Sienkiewicza 3,22-104,Chełm,23.4748802185059,51.1348991394043,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""18:00""}]",
POCZTA_POLSKA,UP Sosnowiec 15,Armii Krajowej 81,41-215,Sosnowiec,19.2444000244141,50.2949981689453,"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""20:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""THURSDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""FRIDAY"",""from"":""08:00"",""to"":""18:00""}]",
PACZKOMAT,Paczkomat LMN01AP,Zachodnia 20,05-092,Łomianki,20.8797,52.33168,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Przy sklepie spożywczym
POCZTA_POLSKA_RUCH,Kiosk/Salonik RUCH,Plac Dworcowy 3,11-500,Giżycko,21.7784004211426,54.0321998596191,"[{""day"":""SATURDAY"",""from"":""06:00"",""to"":""15:00""},{""day"":""WORKING"",""from"":""06:00"",""to"":""18:00""}]",
POCZTA_POLSKA_ORLEN,Stacja PKN Orlen 0267,Aleja 1 Maja 20,11-500,Giżycko,21.7724609375,54.0413818359375,"[{""day"":""SATURDAY"",""from"":""00:00"",""to"":""23:59""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""23:59""},{""day"":""WORKING"",""from"":""00:00"",""to"":""23:59""},{""day"":""HOLIDAY"",""from"":""00:00"",""to"":""23:59""}]",
PACZKOMAT,Paczkomat SID02N,Lotników Polskich 38,21-040,Świdnik,22.69116,51.21544,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Przy markecie Carrefour
POCZTA_POLSKA,UP Stalowa Wola 7,Marcelego Siedlanowskiego 3,37-465,Stalowa Wola,22.0476722717285,50.5676765441895,"[{""day"":""WORKING"",""from"":""07:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Stalowa Wola 6,Księdza Piotra Ściegiennego 7,37-464,Stalowa Wola,22.0477466583252,50.5920753479004,"[{""day"":""WORKING"",""from"":""07:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Stalowa Wola 1,Księdza Jerzego Popiełuszki 18,37-450,Stalowa Wola,22.060962677002,50.5686111450195,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""WORKING"",""from"":""07:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Sosnowiec 16,Spadochroniarzy 3,41-216,Sosnowiec,19.2292003631592,50.2706985473633,"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""20:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""THURSDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""FRIDAY"",""from"":""08:00"",""to"":""18:00""}]",
POCZTA_POLSKA,UP Sosnowiec 5,Będzińska 8,41-205,Sosnowiec,19.1326007843018,50.2921981811523,"[{""day"":""MONDAY"",""from"":""09:00"",""to"":""19:00""},{""day"":""TUESDAY"",""from"":""09:00"",""to"":""19:00""},{""day"":""WEDNESDAY"",""from"":""09:00"",""to"":""19:00""},{""day"":""THURSDAY"",""from"":""09:00"",""to"":""19:00""},{""day"":""FRIDAY"",""from"":""09:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Łuków 1,Józefa Piłsudskiego 15,21-400,Łuków,22.3785877227783,51.9296340942383,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""13:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""19:00""}]",
POCZTA_POLSKA,UP Łódź 88,Syrenki 29,91-489,Łódź,19.4441604614258,51.820743560791,"[{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Łódź 84,Chóralna 2,93-326,Łódź,19.4872932434082,51.7211074829102,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Łódź 79,Andrzeja Sacharowa 63,92-522,Łódź,19.5487098693848,51.7562294006348,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]",
PACZKOMAT,Paczkomat PUT027,Na Skarpie 10,06-100,Pułtusk,21.07987,52.70045,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Przy sklepie spożywczym
PACZKOMAT,Paczkomat SKI01A,Jana III Sobieskiego 5,96-100,Skierniewice,20.1503,51.9637,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Przy sklepie Jysk
POCZTA_POLSKA,UP Sosnowiec 8,Wojska Polskiego 92,41-208,Sosnowiec,19.1634006500244,50.2490005493164,"[{""day"":""SATURDAY"",""from"":""09:00"",""to"":""12:00""},{""day"":""WORKING"",""from"":""08:30"",""to"":""20:00""}]",
RUCH,PACZKA w RUCHu: PZ-688786-55-22,Pawłowo Żońskie 15,62-104,Pawłowo Żońskie,17.175509,52.909955,"[{""day"":""MONDAY"",""from"":""07:00"",""to"":""21:00""},{""day"":""TUESDAY"",""from"":""07:00"",""to"":""21:00""},{""day"":""WEDNESDAY"",""from"":""07:00"",""to"":""21:00""},{""day"":""THURSDAY"",""from"":""07:00"",""to"":""21:00""},{""day"":""FRIDAY"",""from"":""07:00"",""to"":""21:00""},{""day"":""SATURDAY"",""from"":""07:00"",""to"":""21:00""},{""day"":""SUNDAY"",""from"":""10:00"",""to"":""19:00""}]",
RUCH,PACZKA w RUCHu: KT-688903-51-84,KLECZA DOLNA 6 (sklep),34-104,Klecza Dolna,19.554277,49.869214,"[{""day"":""MONDAY"",""from"":""05:30"",""to"":""16:30""},{""day"":""TUESDAY"",""from"":""05:30"",""to"":""16:30""},{""day"":""WEDNESDAY"",""from"":""05:30"",""to"":""16:30""},{""day"":""THURSDAY"",""from"":""05:30"",""to"":""16:30""},{""day"":""FRIDAY"",""from"":""05:30"",""to"":""16:30""},{""day"":""SATURDAY"",""from"":""05:30"",""to"":""14:00""},{""day"":""SUNDAY"",""from"":""08:00"",""to"":""14:00""}]",
PACZKOMAT,Paczkomat GLU02ML,Wyszyńskiego 9A,48-340,Głuchołazy,17.3902,50.31761,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Przy PSB Mrówka
POCZTA_POLSKA_ZABKA,Sklep Żabka,Bohaterów Getta 4,59-900,Zgorzelec,15.0080661773682,51.1497497558594,"[{""day"":""SATURDAY"",""from"":""06:00"",""to"":""23:00""},{""day"":""WORKING"",""from"":""06:00"",""to"":""23:00""}]",
PACZKOMAT,Paczkomat GDY05ML,Morska 116,81-225,Gdynia,18.49621,54.53219,"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]",Stacja paliw eMila
POCZTA_POLSKA,UP Łódź 58,Generała Jarosława Dąbrowskiego 91,93-201,Łódź,19.4953575134277,51.7365837097168,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Jeziorany,Michała Kajki 26,11-320,Jeziorany,20.745569229126,53.9743194580078,"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""THURSDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""FRIDAY"",""from"":""08:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Jelenia Góra 14,Tadeusza Sygietyńskiego 8,58-508,Jelenia Góra,15.7572402954102,50.9204330444336,"[{""day"":""SATURDAY"",""from"":""09:00"",""to"":""15:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]",
POCZTA_POLSKA,UP Jelenia Góra 12,Fryderyka Chopina 10,58-570,Jelenia Góra,15.6446924209595,50.8481903076172,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""18:00""}]",
POCZTA_POLSKA,UP Lwówek Śląski 1,Ignacego Daszyńskiego 1,59-600,Lwówek Śląski,15.5911235809326,51.1095352172852,"[{""day"":""SATURDAY"",""from"":""09:00"",""to"":""15:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""18:30""}]",
POCZTA_POLSKA,UP Mława 1,Żwirki 2,06-500,Mława,20.3828678131104,53.1132316589356,"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""19:00""}]",
POCZTA_POLSKA,UP Mirków,Wolności 42/44,55-095,Mirków,17.1550998687744,51.1658363342285,"[{""day"":""MONDAY"",""from"":""09:00"",""to"":""19:00""},{""day"":""TUESDAY"",""from"":""09:00"",""to"":""19:00""},{""day"":""WEDNESDAY"",""from"":""09:00"",""to"":""19:00""},{""day"":""THURSDAY"",""from"":""09:00"",""to"":""19:00""},{""day"":""FRIDAY"",""from"":""09:00"",""to"":""20:00""}]",
